ubicageo_f,inscanal_d,sexostt,sexos1,sexos2,sexos3,sexosne
4006,12,NSS,NSS,NSS,NSS,
4006,13,NSS,NSS,NSS,NSS,
4006,14,NSS,NSS,NSS,NSS,
4006,15,NSS,NSS,NSS,NSS,
4006,16,NSS,NSS,NSS,NSS,
4006,17,NSS,NSS,NSS,NSS,
4006,18,NSS,NSS,NSS,NSS,
4006,19,NSS,NSS,NSS,NSS,
4006,20,NSS,NSS,NSS,NSS,
4006,21,NSS,NSS,NSS,NSS,
4006,22,NSS,NSS,NSS,NSS,
4006,23,NSS,NSS,NSS,NSS,
4006,24,NSS,NSS,NSS,NSS,
4006,25,NSS,NSS,NSS,NSS,
4006,26,NSS,NSS,NSS,NSS,
4006,27,NSS,NSS,NSS,NSS,
4006,28,NSS,NSS,NSS,NSS,
4007,1,NA,NA,NA,NA,
4007,2,NA,NA,NA,NA,
4007,3,NA,NA,NA,NA,
4007,4,NA,NA,NA,NA,
4007,5,NA,NA,NA,NA,
4007,6,NA,NA,NA,NA,
4007,7,NA,NA,NA,NA,
4007,8,NA,NA,NA,NA,
4007,9,NA,NA,NA,NA,
4007,10,NA,NA,NA,NA,
4007,11,NA,NA,NA,NA,
4007,12,NA,NA,NA,NA,
4007,13,NA,NA,NA,NA,
4007,14,NA,NA,NA,NA,
4007,15,NA,NA,NA,NA,
4007,16,NA,NA,NA,NA,
4007,17,NA,NA,NA,NA,
4007,18,NA,NA,NA,NA,
4007,19,NA,NA,NA,NA,
4007,20,NA,NA,NA,NA,
4007,21,NA,NA,NA,NA,
4007,22,NA,NA,NA,NA,
4007,23,NA,NA,NA,NA,
4007,24,NA,NA,NA,NA,
4007,25,NA,NA,NA,NA,
4007,26,NA,NA,NA,NA,
4007,27,NA,NA,NA,NA,
4007,28,NA,NA,NA,NA,
4008,1,NA,NA,NA,NA,
4008,2,NA,NA,NA,NA,
4008,3,NA,NA,NA,NA,
4008,4,NA,NA,NA,NA,
4008,5,NA,NA,NA,NA,
4008,6,NA,NA,NA,NA,
4008,7,NA,NA,NA,NA,
4008,8,NA,NA,NA,NA,
4008,9,NA,NA,NA,NA,
4008,10,NA,NA,NA,NA,
4008,11,NA,NA,NA,NA,
4008,12,NA,NA,NA,NA,
4008,13,NA,NA,NA,NA,
4008,14,NA,NA,NA,NA,
4008,15,NA,NA,NA,NA,
4008,16,NA,NA,NA,NA,
4008,17,NA,NA,NA,NA,
4008,18,NA,NA,NA,NA,
4008,19,NA,NA,NA,NA,
4008,20,NA,NA,NA,NA,
4008,21,NA,NA,NA,NA,
4008,22,NA,NA,NA,NA,
4008,23,NA,NA,NA,NA,
4008,24,NA,NA,NA,NA,
4008,25,NA,NA,NA,NA,
4008,26,NA,NA,NA,NA,
4008,27,NA,NA,NA,NA,
4008,28,NA,NA,NA,NA,
4009,1,0,0,0,0,
4009,2,0,0,0,0,
4009,3,0,0,0,0,
4009,4,0,0,0,0,
4009,5,0,0,0,0,
4009,6,0,0,0,0,
4009,7,20,NA,20,NA,
4009,8,0,0,0,0,
4009,9,0,0,0,0,
4009,10,0,0,0,0,
4009,11,0,0,0,0,
4009,12,0,0,0,0,
4009,13,3,3,0,0,
4009,14,0,0,0,0,
4009,15,0,NA,0,NA,
4009,16,2,2,0,0,
4009,17,0,0,0,0,
4009,18,0,0,0,0,
4009,19,0,0,0,0,
4009,20,0,0,0,0,
4009,21,0,0,0,0,
4009,22,0,0,0,0,
4009,23,5,0,5,0,
4009,24,5,0,5,0,
4009,25,0,0,0,0,
4009,26,0,0,0,0,
4009,27,0,0,0,0,
4009,28,0,0,0,0,
4010,1,NA,NA,NA,NA,
4010,2,NA,NA,NA,NA,
4010,3,NA,NA,NA,NA,
4010,4,NA,NA,NA,NA,
4010,5,NA,NA,NA,NA,
4010,6,NA,NA,NA,NA,
4010,7,NA,NA,NA,NA,
4010,8,NA,NA,NA,NA,
4010,9,NA,NA,NA,NA,
4010,10,NA,NA,NA,NA,
4010,11,NA,NA,NA,NA,
4010,12,NA,NA,NA,NA,
4010,13,NA,NA,NA,NA,
4010,14,NA,NA,NA,NA,
4010,15,NA,NA,NA,NA,
4010,16,NA,NA,NA,NA,
4010,17,NA,NA,NA,NA,
4010,18,NA,NA,NA,NA,
4010,19,NA,NA,NA,NA,
4010,20,NA,NA,NA,NA,
4010,21,NA,NA,NA,NA,
4010,22,NA,NA,NA,NA,
4010,23,NA,NA,NA,NA,
4010,24,NA,NA,NA,NA,
4010,25,NA,NA,NA,NA,
4010,26,NA,NA,NA,NA,
4010,27,NA,NA,NA,NA,
4010,28,NA,NA,NA,NA,
4011,1,NA,NA,NA,NA,
4011,2,NA,NA,NA,NA,
4011,3,NA,NA,NA,NA,
4011,4,NA,NA,NA,NA,
4011,5,NA,NA,NA,NA,
4011,6,NA,NA,NA,NA,
4011,7,NA,NA,NA,NA,
4011,8,NA,NA,NA,NA,
4011,9,NA,NA,NA,NA,
4011,10,NA,NA,NA,NA,
4011,11,NA,NA,NA,NA,
4011,12,NA,NA,NA,NA,
4011,13,NA,NA,NA,NA,
4011,14,NA,NA,NA,NA,
4011,15,NA,NA,NA,NA,
4011,16,NA,NA,NA,NA,
4011,17,NA,NA,NA,NA,
4011,18,NA,NA,NA,NA,
4011,19,NA,NA,NA,NA,
4011,20,NA,NA,NA,NA,
4011,21,NA,NA,NA,NA,
4011,22,NA,NA,NA,NA,
4011,23,NA,NA,NA,NA,
4011,24,NA,NA,NA,NA,
4011,25,NA,NA,NA,NA,
4011,26,NA,NA,NA,NA,
4011,27,NA,NA,NA,NA,
4011,28,NA,NA,NA,NA,
4012,1,NA,NA,NA,NA,
4012,2,NA,NA,NA,NA,
4012,3,NA,NA,NA,NA,
4012,4,NA,NA,NA,NA,
4012,5,NA,NA,NA,NA,
4012,6,NA,NA,NA,NA,
4012,7,NA,NA,NA,NA,
4012,8,NA,NA,NA,NA,
4012,9,NA,NA,NA,NA,
4012,10,NA,NA,NA,NA,
4012,11,NA,NA,NA,NA,
4012,12,NA,NA,NA,NA,
4012,13,NA,NA,NA,NA,
4012,14,NA,NA,NA,NA,
4012,15,NA,NA,NA,NA,
4012,16,NA,NA,NA,NA,
4012,17,NA,NA,NA,NA,
4012,18,NA,NA,NA,NA,
4012,19,NA,NA,NA,NA,
4012,20,NA,NA,NA,NA,
4012,21,NA,NA,NA,NA,
4012,22,NA,NA,NA,NA,
4012,23,NA,NA,NA,NA,
4012,24,NA,NA,NA,NA,
4012,25,NA,NA,NA,NA,
4012,26,NA,NA,NA,NA,
4012,27,NA,NA,NA,NA,
4012,28,NA,NA,NA,NA,
4013,1,NA,NA,NA,NA,
4013,2,NA,NA,NA,NA,
4013,3,NA,NA,NA,NA,
4013,4,NA,NA,NA,NA,
4013,5,NA,NA,NA,NA,
4013,6,NA,NA,NA,NA,
4013,7,NA,NA,NA,NA,
4013,8,NA,NA,NA,NA,
4013,9,NA,NA,NA,NA,
4013,10,NA,NA,NA,NA,
4013,11,NA,NA,NA,NA,
4013,12,NA,NA,NA,NA,
4013,13,NA,NA,NA,NA,
4013,14,NA,NA,NA,NA,
4013,15,NA,NA,NA,NA,
4013,16,NA,NA,NA,NA,
4013,17,NA,NA,NA,NA,
4013,18,NA,NA,NA,NA,
4013,19,NA,NA,NA,NA,
4013,20,NA,NA,NA,NA,
4013,21,NA,NA,NA,NA,
4013,22,NA,NA,NA,NA,
4013,23,NA,NA,NA,NA,
4013,24,NA,NA,NA,NA,
4013,25,NA,NA,NA,NA,
4013,26,NA,NA,NA,NA,
4013,27,NA,NA,NA,NA,
4013,28,NA,NA,NA,NA,
5001,1,NA,NA,NA,NA,
5001,2,NA,NA,NA,NA,
5001,3,NA,NA,NA,NA,
5001,4,NA,NA,NA,NA,
5001,5,NA,NA,NA,NA,
5001,6,NA,NA,NA,NA,
5001,7,NA,NA,NA,NA,
5001,8,NA,NA,NA,NA,
5001,9,NA,NA,NA,NA,
5001,10,NA,NA,NA,NA,
5001,11,NA,NA,NA,NA,
5001,12,NA,NA,NA,NA,
5001,13,NA,NA,NA,NA,
5001,14,NA,NA,NA,NA,
5001,15,NA,NA,NA,NA,
5001,16,NA,NA,NA,NA,
5001,17,NA,NA,NA,NA,
5001,18,NA,NA,NA,NA,
5001,19,NA,NA,NA,NA,
5001,20,NA,NA,NA,NA,
5001,21,NA,NA,NA,NA,
5001,22,NA,NA,NA,NA,
5001,23,NA,NA,NA,NA,
5001,24,NA,NA,NA,NA,
5001,25,NA,NA,NA,NA,
5001,26,NA,NA,NA,NA,
5001,27,NA,NA,NA,NA,
5001,28,NA,NA,NA,NA,
5002,1,NA,NA,NA,NA,
5002,2,NA,NA,NA,NA,
5002,3,NA,NA,NA,NA,
5002,4,NA,NA,NA,NA,
5002,5,NA,NA,NA,NA,
5002,6,NA,NA,NA,NA,
5002,7,NA,NA,NA,NA,
5002,8,NA,NA,NA,NA,
5002,9,NA,NA,NA,NA,
5002,10,NA,NA,NA,NA,
5002,11,NA,NA,NA,NA,
5002,12,NA,NA,NA,NA,
5002,13,NA,NA,NA,NA,
5002,14,NA,NA,NA,NA,
5002,15,NA,NA,NA,NA,
5002,16,NA,NA,NA,NA,
5002,17,NA,NA,NA,NA,
5002,18,NA,NA,NA,NA,
5002,19,NA,NA,NA,NA,
5002,20,NA,NA,NA,NA,
5002,21,NA,NA,NA,NA,
5002,22,NA,NA,NA,NA,
5002,23,NA,NA,NA,NA,
5002,24,NA,NA,NA,NA,
5002,25,NA,NA,NA,NA,
5002,26,NA,NA,NA,NA,
5002,27,NA,NA,NA,NA,
5002,28,NA,NA,NA,NA,
5003,1,NSS,NSS,NSS,NSS,
5003,2,NSS,NSS,NSS,NSS,
5003,3,NSS,NSS,NSS,NSS,
5003,4,NSS,NSS,NSS,NSS,
5003,5,NSS,NSS,NSS,NSS,
5003,6,NSS,NSS,NSS,NSS,
5003,7,NSS,NSS,NSS,NSS,
5003,8,NSS,NSS,NSS,NSS,
5003,9,NSS,NSS,NSS,NSS,
5003,10,NSS,NSS,NSS,NSS,
5003,11,NSS,NSS,NSS,NSS,
5003,12,NSS,NSS,NSS,NSS,
5003,13,NSS,NSS,NSS,NSS,
5003,14,NSS,NSS,NSS,NSS,
5003,15,NSS,NSS,NSS,NSS,
5003,16,NSS,NSS,NSS,NSS,
5003,17,NSS,NSS,NSS,NSS,
5003,18,NSS,NSS,NSS,NSS,
5003,19,NSS,NSS,NSS,NSS,
5003,20,NSS,NSS,NSS,NSS,
5003,21,NSS,NSS,NSS,NSS,
5003,22,NSS,NSS,NSS,NSS,
5003,23,NSS,NSS,NSS,NSS,
5003,24,NSS,NSS,NSS,NSS,
5003,25,NSS,NSS,NSS,NSS,
5003,26,NSS,NSS,NSS,NSS,
5003,27,NSS,NSS,NSS,NSS,
5003,28,NSS,NSS,NSS,NSS,
5004,1,0,0,0,0,
5004,2,0,0,0,0,
5004,3,0,0,0,0,
5004,4,0,0,0,0,
5004,5,310,10,300,0,
5004,6,0,0,0,0,
5004,7,0,NA,0,NA,
5004,8,0,0,0,0,
5004,9,0,0,0,0,
5004,10,0,0,0,0,
5004,11,0,0,0,0,
5004,12,0,0,0,0,
5004,13,0,0,0,0,
5004,14,0,0,0,0,
5004,15,0,NA,0,NA,
5004,16,0,0,0,0,
5004,17,0,0,0,0,
5004,18,0,0,0,0,
5004,19,0,0,0,0,
5004,20,0,0,0,0,
5004,21,0,0,0,0,
5004,22,0,0,0,0,
5004,23,0,0,0,0,
5004,24,0,0,0,0,
5004,25,0,0,0,0,
5004,26,0,0,0,0,
5004,27,0,0,0,0,
5004,28,0,0,0,0,
5005,1,NA,NA,NA,NA,
5005,2,NA,NA,NA,NA,
5005,3,NA,NA,NA,NA,
5005,4,NA,NA,NA,NA,
5005,5,NA,NA,NA,NA,
5005,6,NA,NA,NA,NA,
5005,7,NA,NA,NA,NA,
5005,8,NA,NA,NA,NA,
5005,9,NA,NA,NA,NA,
5005,10,NA,NA,NA,NA,
5005,11,NA,NA,NA,NA,
5005,12,NA,NA,NA,NA,
5005,13,NA,NA,NA,NA,
5005,14,NA,NA,NA,NA,
5005,15,NA,NA,NA,NA,
5005,16,NA,NA,NA,NA,
5005,17,NA,NA,NA,NA,
5005,18,NA,NA,NA,NA,
5005,19,NA,NA,NA,NA,
5005,20,NA,NA,NA,NA,
5005,21,NA,NA,NA,NA,
5005,22,NA,NA,NA,NA,
5005,23,NA,NA,NA,NA,
5005,24,NA,NA,NA,NA,
5005,25,NA,NA,NA,NA,
5005,26,NA,NA,NA,NA,
5005,27,NA,NA,NA,NA,
5005,28,NA,NA,NA,NA,
5006,1,1,0,1,0,
5006,2,0,0,0,0,
5006,3,2,0,2,0,
5006,4,0,0,0,0,
5006,5,1,1,0,0,
5006,6,0,0,0,0,
5006,7,0,NA,0,NA,
5006,8,0,0,0,0,
5006,9,0,0,0,0,
5006,10,1,0,1,0,
5006,11,0,0,0,0,
5006,12,0,0,0,0,
5006,13,0,0,0,0,
5006,14,1,0,1,0,
5006,15,0,NA,0,NA,
5006,16,0,0,0,0,
5006,17,0,0,0,0,
5006,18,0,0,0,0,
5006,19,3,1,2,0,
5006,20,0,0,0,0,
5006,21,0,0,0,0,
5006,22,1,1,0,0,
5006,23,0,0,0,0,
5006,24,2,0,2,0,
5006,25,0,0,0,0,
5006,26,0,0,0,0,
5006,27,0,0,0,0,
5006,28,0,0,0,0,
5007,1,NA,NA,NA,NA,
5007,2,NA,NA,NA,NA,
5007,3,NA,NA,NA,NA,
5007,4,NA,NA,NA,NA,
5007,5,NA,NA,NA,NA,
5007,6,NA,NA,NA,NA,
5007,7,NA,NA,NA,NA,
5007,8,NA,NA,NA,NA,
5007,9,NA,NA,NA,NA,
5007,10,NA,NA,NA,NA,
5007,11,NA,NA,NA,NA,
5007,12,NA,NA,NA,NA,
5007,13,NA,NA,NA,NA,
5007,14,NA,NA,NA,NA,
5007,15,NA,NA,NA,NA,
5007,16,NA,NA,NA,NA,
5007,17,NA,NA,NA,NA,
5007,18,NA,NA,NA,NA,
5007,19,NA,NA,NA,NA,
5007,20,NA,NA,NA,NA,
5007,21,NA,NA,NA,NA,
5007,22,NA,NA,NA,NA,
5007,23,NA,NA,NA,NA,
5007,24,NA,NA,NA,NA,
5007,25,NA,NA,NA,NA,
5007,26,NA,NA,NA,NA,
5007,27,NA,NA,NA,NA,
5007,28,NA,NA,NA,NA,
5008,1,NA,NA,NA,NA,
5008,2,NA,NA,NA,NA,
5008,3,NA,NA,NA,NA,
5008,4,NA,NA,NA,NA,
5008,5,NA,NA,NA,NA,
5008,6,NA,NA,NA,NA,
5008,7,NA,NA,NA,NA,
5008,8,NA,NA,NA,NA,
5008,9,NA,NA,NA,NA,
5008,10,NA,NA,NA,NA,
5008,11,NA,NA,NA,NA,
5008,12,NA,NA,NA,NA,
5008,13,NA,NA,NA,NA,
5008,14,NA,NA,NA,NA,
5008,15,NA,NA,NA,NA,
5008,16,NA,NA,NA,NA,
5008,17,NA,NA,NA,NA,
5008,18,NA,NA,NA,NA,
5008,19,NA,NA,NA,NA,
5008,20,NA,NA,NA,NA,
5008,21,NA,NA,NA,NA,
5008,22,NA,NA,NA,NA,
5008,23,NA,NA,NA,NA,
5008,24,NA,NA,NA,NA,
5008,25,NA,NA,NA,NA,
5008,26,NA,NA,NA,NA,
5008,27,NA,NA,NA,NA,
5008,28,NA,NA,NA,NA,
5009,1,0,0,0,0,
5009,2,0,0,0,0,
5009,3,0,0,0,0,
5009,4,0,0,0,0,
5009,5,0,0,0,0,
5009,6,0,0,0,0,
5009,7,0,NA,0,NA,
5009,8,0,0,0,0,
5009,9,5,0,5,0,
5009,10,0,0,0,0,
5009,11,0,0,0,0,
5009,12,0,0,0,0,
5009,13,0,0,0,0,
5009,14,0,0,0,0,
5009,15,0,NA,0,NA,
5009,16,0,0,0,0,
5009,17,0,0,0,0,
5009,18,0,0,0,0,
5009,19,0,0,0,0,
5009,20,0,0,0,0,
5009,21,0,0,0,0,
5009,22,0,0,0,0,
5009,23,0,0,0,0,
5009,24,0,0,0,0,
5009,25,0,0,0,0,
5009,26,0,0,0,0,
5009,27,40,4,36,0,
5009,28,0,0,0,0,
5010,1,NA,NA,NA,NA,
5010,2,NA,NA,NA,NA,
5010,3,NA,NA,NA,NA,
5010,4,NA,NA,NA,NA,
5010,5,NA,NA,NA,NA,
5010,6,NA,NA,NA,NA,
5010,7,NA,NA,NA,NA,
5010,8,NA,NA,NA,NA,
5010,9,NA,NA,NA,NA,
5010,10,NA,NA,NA,NA,
5010,11,NA,NA,NA,NA,
5010,12,NA,NA,NA,NA,
5010,13,NA,NA,NA,NA,
5010,14,NA,NA,NA,NA,
5010,15,NA,NA,NA,NA,
5010,16,NA,NA,NA,NA,
5010,17,NA,NA,NA,NA,
5010,18,NA,NA,NA,NA,
5010,19,NA,NA,NA,NA,
5010,20,NA,NA,NA,NA,
5010,21,NA,NA,NA,NA,
5010,22,NA,NA,NA,NA,
5010,23,NA,NA,NA,NA,
5010,24,NA,NA,NA,NA,
5010,25,NA,NA,NA,NA,
5010,26,NA,NA,NA,NA,
5010,27,NA,NA,NA,NA,
5010,28,NA,NA,NA,NA,
5011,1,NA,NA,NA,NA,
5011,2,NA,NA,NA,NA,
5011,3,NA,NA,NA,NA,
5011,4,NA,NA,NA,NA,
5011,5,NA,NA,NA,NA,
5011,6,NA,NA,NA,NA,
5011,7,NA,NA,NA,NA,
5011,8,NA,NA,NA,NA,
5011,9,NA,NA,NA,NA,
5011,10,NA,NA,NA,NA,
5011,11,NA,NA,NA,NA,
5011,12,NA,NA,NA,NA,
5011,13,NA,NA,NA,NA,
5011,14,NA,NA,NA,NA,
5011,15,NA,NA,NA,NA,
5011,16,NA,NA,NA,NA,
5011,17,NA,NA,NA,NA,
5011,18,NA,NA,NA,NA,
5011,19,NA,NA,NA,NA,
5011,20,NA,NA,NA,NA,
5011,21,NA,NA,NA,NA,
5011,22,NA,NA,NA,NA,
5011,23,NA,NA,NA,NA,
5011,24,NA,NA,NA,NA,
5011,25,NA,NA,NA,NA,
5011,26,NA,NA,NA,NA,
5011,27,NA,NA,NA,NA,
5011,28,NA,NA,NA,NA,
5012,1,NA,NA,NA,NA,
5012,2,NA,NA,NA,NA,
5012,3,NA,NA,NA,NA,
5012,4,NA,NA,NA,NA,
5012,5,NA,NA,NA,NA,
5012,6,NA,NA,NA,NA,
5012,7,NA,NA,NA,NA,
5012,8,NA,NA,NA,NA,
5012,9,NA,NA,NA,NA,
5012,10,NA,NA,NA,NA,
5012,11,NA,NA,NA,NA,
5012,12,NA,NA,NA,NA,
5012,13,NA,NA,NA,NA,
5012,14,NA,NA,NA,NA,
5012,15,NA,NA,NA,NA,
5012,16,NA,NA,NA,NA,
5012,17,NA,NA,NA,NA,
5012,18,NA,NA,NA,NA,
5012,19,NA,NA,NA,NA,
5012,20,NA,NA,NA,NA,
5012,21,NA,NA,NA,NA,
5012,22,NA,NA,NA,NA,
5012,23,NA,NA,NA,NA,
5012,24,NA,NA,NA,NA,
5012,25,NA,NA,NA,NA,
5012,26,NA,NA,NA,NA,
5012,27,NA,NA,NA,NA,
5012,28,NA,NA,NA,NA,
5013,1,NA,NA,NA,NA,
5013,2,NA,NA,NA,NA,
5013,3,NA,NA,NA,NA,
5013,4,NA,NA,NA,NA,
5013,5,NA,NA,NA,NA,
5013,6,NA,NA,NA,NA,
5013,7,NA,NA,NA,NA,
5013,8,NA,NA,NA,NA,
5013,9,NA,NA,NA,NA,
5013,10,NA,NA,NA,NA,
5013,11,NA,NA,NA,NA,
5013,12,NA,NA,NA,NA,
5013,13,NA,NA,NA,NA,
5013,14,NA,NA,NA,NA,
5013,15,NA,NA,NA,NA,
5013,16,NA,NA,NA,NA,
5013,17,NA,NA,NA,NA,
5013,18,NA,NA,NA,NA,
5013,19,NA,NA,NA,NA,
5013,20,NA,NA,NA,NA,
5013,21,NA,NA,NA,NA,
5013,22,NA,NA,NA,NA,
5013,23,NA,NA,NA,NA,
5013,24,NA,NA,NA,NA,
5013,25,NA,NA,NA,NA,
5013,26,NA,NA,NA,NA,
5013,27,NA,NA,NA,NA,
5013,28,NA,NA,NA,NA,
5014,1,NA,NA,NA,NA,
5014,2,NA,NA,NA,NA,
5014,3,NA,NA,NA,NA,
5014,4,NA,NA,NA,NA,
5014,5,NA,NA,NA,NA,
5014,6,NA,NA,NA,NA,
5014,7,NA,NA,NA,NA,
5014,8,NA,NA,NA,NA,
5014,9,NA,NA,NA,NA,
5014,10,NA,NA,NA,NA,
5014,11,NA,NA,NA,NA,
5014,12,NA,NA,NA,NA,
5014,13,NA,NA,NA,NA,
5014,14,NA,NA,NA,NA,
5014,15,NA,NA,NA,NA,
5014,16,NA,NA,NA,NA,
5014,17,NA,NA,NA,NA,
5014,18,NA,NA,NA,NA,
5014,19,NA,NA,NA,NA,
5014,20,NA,NA,NA,NA,
5014,21,NA,NA,NA,NA,
5014,22,NA,NA,NA,NA,
5014,23,NA,NA,NA,NA,
5014,24,NA,NA,NA,NA,
5014,25,NA,NA,NA,NA,
5014,26,NA,NA,NA,NA,
5014,27,NA,NA,NA,NA,
5014,28,NA,NA,NA,NA,
5015,1,NA,NA,NA,NA,
5015,2,NA,NA,NA,NA,
5015,3,NA,NA,NA,NA,
5015,4,NA,NA,NA,NA,
5015,5,NA,NA,NA,NA,
5015,6,NA,NA,NA,NA,
5015,7,NA,NA,NA,NA,
5015,8,NA,NA,NA,NA,
5015,9,NA,NA,NA,NA,
5015,10,NA,NA,NA,NA,
5015,11,NA,NA,NA,NA,
5015,12,NA,NA,NA,NA,
5015,13,NA,NA,NA,NA,
5015,14,NA,NA,NA,NA,
5015,15,NA,NA,NA,NA,
5015,16,NA,NA,NA,NA,
5015,17,NA,NA,NA,NA,
5015,18,NA,NA,NA,NA,
5015,19,NA,NA,NA,NA,
5015,20,NA,NA,NA,NA,
5015,21,NA,NA,NA,NA,
5015,22,NA,NA,NA,NA,
5015,23,NA,NA,NA,NA,
5015,24,NA,NA,NA,NA,
5015,25,NA,NA,NA,NA,
5015,26,NA,NA,NA,NA,
5015,27,NA,NA,NA,NA,
5015,28,NA,NA,NA,NA,
5016,1,NA,NA,NA,NA,
5016,2,NA,NA,NA,NA,
5016,3,NA,NA,NA,NA,
5016,4,NA,NA,NA,NA,
5016,5,NA,NA,NA,NA,
5016,6,NA,NA,NA,NA,
5016,7,NA,NA,NA,NA,
5016,8,NA,NA,NA,NA,
5016,9,NA,NA,NA,NA,
5016,10,NA,NA,NA,NA,
5016,11,NA,NA,NA,NA,
5016,12,NA,NA,NA,NA,
5016,13,NA,NA,NA,NA,
5016,14,NA,NA,NA,NA,
5016,15,NA,NA,NA,NA,
5016,16,NA,NA,NA,NA,
5016,17,NA,NA,NA,NA,
5016,18,NA,NA,NA,NA,
5016,19,NA,NA,NA,NA,
5016,20,NA,NA,NA,NA,
5016,21,NA,NA,NA,NA,
5016,22,NA,NA,NA,NA,
5016,23,NA,NA,NA,NA,
5016,24,NA,NA,NA,NA,
5016,25,NA,NA,NA,NA,
5016,26,NA,NA,NA,NA,
5016,27,NA,NA,NA,NA,
5016,28,NA,NA,NA,NA,
5017,1,0,0,0,0,
5017,2,0,0,0,0,
5017,3,0,0,0,0,
5017,4,0,0,0,0,
5017,5,0,0,0,0,
5017,6,0,0,0,0,
5017,7,104,NA,104,NA,
5017,8,0,0,0,0,
5017,9,0,0,0,0,
5017,10,0,0,0,0,
5017,11,0,0,0,0,
5017,12,0,0,0,0,
5017,13,0,0,0,0,
5017,14,0,0,0,0,
5017,15,0,NA,0,NA,
5017,16,0,0,0,0,
5017,17,0,0,0,0,
5017,18,0,0,0,0,
5017,19,0,0,0,0,
5017,20,0,0,0,0,
5017,21,0,0,0,0,
5017,22,0,0,0,0,
5017,23,0,0,0,0,
5017,24,0,0,0,0,
5017,25,0,0,0,0,
5017,26,0,0,0,0,
5017,27,0,0,0,0,
5017,28,0,0,0,0,
5018,1,0,0,0,0,
5018,2,0,0,0,0,
5018,3,0,0,0,0,
5018,4,0,0,0,0,
5018,5,0,0,0,0,
5018,6,0,0,0,0,
5018,7,0,NA,0,NA,
5018,8,0,0,0,0,
5018,9,0,0,0,0,
5018,10,0,0,0,0,
5018,11,0,0,0,0,
5018,12,0,0,0,0,
5018,13,0,0,0,0,
5018,14,0,0,0,0,
5018,15,0,NA,0,NA,
5018,16,0,0,0,0,
5018,17,0,0,0,0,
5018,18,0,0,0,0,
5018,19,0,0,0,0,
5018,20,0,0,0,0,
5018,21,0,0,0,0,
5018,22,0,0,0,0,
5018,23,0,0,0,0,
5018,24,0,0,0,0,
5018,25,0,0,0,0,
5018,26,0,0,0,0,
5018,27,0,0,0,0,
5018,28,600,0,0,600,
5019,1,NSS,NSS,NSS,NSS,
5019,2,NSS,NSS,NSS,NSS,
5019,3,NSS,NSS,NSS,NSS,
5019,4,NSS,NSS,NSS,NSS,
5019,5,NSS,NSS,NSS,NSS,
5019,6,NSS,NSS,NSS,NSS,
5019,7,NSS,NSS,NSS,NSS,
5019,8,NSS,NSS,NSS,NSS,
5019,9,NSS,NSS,NSS,NSS,
5019,10,NSS,NSS,NSS,NSS,
5019,11,NSS,NSS,NSS,NSS,
5019,12,NSS,NSS,NSS,NSS,
5019,13,NSS,NSS,NSS,NSS,
5019,14,NSS,NSS,NSS,NSS,
5019,15,NSS,NSS,NSS,NSS,
5019,16,NSS,NSS,NSS,NSS,
5019,17,NSS,NSS,NSS,NSS,
5019,18,NSS,NSS,NSS,NSS,
5019,19,NSS,NSS,NSS,NSS,
5019,20,NSS,NSS,NSS,NSS,
5019,21,NSS,NSS,NSS,NSS,
5019,22,NSS,NSS,NSS,NSS,
5019,23,NSS,NSS,NSS,NSS,
5019,24,NSS,NSS,NSS,NSS,
5019,25,NSS,NSS,NSS,NSS,
5019,26,NSS,NSS,NSS,NSS,
5019,27,NSS,NSS,NSS,NSS,
5019,28,NSS,NSS,NSS,NSS,
5020,1,NA,NA,NA,NA,
5020,2,NA,NA,NA,NA,
5020,3,NA,NA,NA,NA,
5020,4,NA,NA,NA,NA,
5020,5,NA,NA,NA,NA,
5020,6,NA,NA,NA,NA,
5020,7,NA,NA,NA,NA,
5020,8,NA,NA,NA,NA,
5020,9,NA,NA,NA,NA,
5020,10,NA,NA,NA,NA,
5020,11,NA,NA,NA,NA,
5020,12,NA,NA,NA,NA,
5020,13,NA,NA,NA,NA,
5020,14,NA,NA,NA,NA,
5020,15,NA,NA,NA,NA,
5020,16,NA,NA,NA,NA,
5020,17,NA,NA,NA,NA,
5020,18,NA,NA,NA,NA,
5020,19,NA,NA,NA,NA,
5020,20,NA,NA,NA,NA,
5020,21,NA,NA,NA,NA,
5020,22,NA,NA,NA,NA,
5020,23,NA,NA,NA,NA,
5020,24,NA,NA,NA,NA,
5020,25,NA,NA,NA,NA,
5020,26,NA,NA,NA,NA,
5020,27,NA,NA,NA,NA,
5020,28,NA,NA,NA,NA,
5021,1,NA,NA,NA,NA,
5021,2,NA,NA,NA,NA,
5021,3,NA,NA,NA,NA,
5021,4,NA,NA,NA,NA,
5021,5,NA,NA,NA,NA,
5021,6,NA,NA,NA,NA,
5021,7,NA,NA,NA,NA,
5021,8,NA,NA,NA,NA,
5021,9,NA,NA,NA,NA,
5021,10,NA,NA,NA,NA,
5021,11,NA,NA,NA,NA,
5021,12,NA,NA,NA,NA,
5021,13,NA,NA,NA,NA,
5021,14,NA,NA,NA,NA,
5021,15,NA,NA,NA,NA,
5021,16,NA,NA,NA,NA,
5021,17,NA,NA,NA,NA,
5021,18,NA,NA,NA,NA,
5021,19,NA,NA,NA,NA,
5021,20,NA,NA,NA,NA,
5021,21,NA,NA,NA,NA,
5021,22,NA,NA,NA,NA,
