ubicageo_f,preslab_e,rnsnni1,rnsnni2,sexostt,sexos1,sexos2,sexosne
20197,29,2,0,NA,NA,NA,
20197,30,1,1,4,4,0,
20197,31,2,0,NA,NA,NA,
20197,32,2,0,NA,NA,NA,
20197,33,2,0,NA,NA,NA,
20198,1,1,1,68,66,2,
20198,2,2,0,NA,NA,NA,
20198,3,2,0,NA,NA,NA,
20198,4,1,2,NA,NA,NA,
20198,5,2,0,NA,NA,NA,
20198,6,1,2,NA,NA,NA,
20198,7,1,1,2,2,0,
20198,8,2,0,NA,NA,NA,
20198,9,2,0,NA,NA,NA,
20198,10,2,0,NA,NA,NA,
20198,11,2,0,NA,NA,NA,
20198,12,1,1,68,66,2,
20198,13,2,0,NA,NA,NA,
20198,14,2,0,NA,NA,NA,
20198,15,2,0,NA,NA,NA,
20198,16,2,0,NA,NA,NA,
20198,17,2,0,NA,NA,NA,
20198,18,2,0,NA,NA,NA,
20198,19,1,1,68,66,2,
20198,20,2,0,NA,NA,NA,
20198,21,2,0,NA,NA,NA,
20198,22,1,2,NA,NA,NA,
20198,23,2,0,NA,NA,NA,
20198,24,2,0,NA,NA,NA,
20198,25,2,0,NA,NA,NA,
20198,26,2,0,NA,NA,NA,
20198,27,2,0,NA,NA,NA,
20198,28,2,0,NA,NA,NA,
20198,29,1,1,68,66,2,
20198,30,2,0,NA,NA,NA,
20198,31,2,0,NA,NA,NA,
20198,32,2,0,NA,NA,NA,
20198,33,2,0,NA,NA,NA,
20199,1,2,0,NA,NA,NA,
20199,2,2,0,NA,NA,NA,
20199,3,2,0,NA,NA,NA,
20199,4,2,0,NA,NA,NA,
20199,5,2,0,NA,NA,NA,
20199,6,2,0,NA,NA,NA,
20199,7,2,0,NA,NA,NA,
20199,8,2,0,NA,NA,NA,
20199,9,2,0,NA,NA,NA,
20199,10,2,0,NA,NA,NA,
20199,11,2,0,NA,NA,NA,
20199,12,2,0,NA,NA,NA,
20199,13,2,0,NA,NA,NA,
20199,14,2,0,NA,NA,NA,
20199,15,2,0,NA,NA,NA,
20199,16,2,0,NA,NA,NA,
20199,17,2,0,NA,NA,NA,
20199,18,2,0,NA,NA,NA,
20199,19,2,0,NA,NA,NA,
20199,20,2,0,NA,NA,NA,
20199,21,2,0,NA,NA,NA,
20199,22,2,0,NA,NA,NA,
20199,23,2,0,NA,NA,NA,
20199,24,2,0,NA,NA,NA,
20199,25,2,0,NA,NA,NA,
20199,26,2,0,NA,NA,NA,
20199,27,2,0,NA,NA,NA,
20199,28,2,0,NA,NA,NA,
20199,29,2,0,NA,NA,NA,
20199,30,2,0,NA,NA,NA,
20199,31,2,0,NA,NA,NA,
20199,32,2,0,NA,NA,NA,
20199,33,2,0,NA,NA,NA,
20200,1,2,0,NA,NA,NA,
20200,2,2,0,NA,NA,NA,
20200,3,2,0,NA,NA,NA,
20200,4,2,0,NA,NA,NA,
20200,5,2,0,NA,NA,NA,
20200,6,2,0,NA,NA,NA,
20200,7,2,0,NA,NA,NA,
20200,8,2,0,NA,NA,NA,
20200,9,2,0,NA,NA,NA,
20200,10,2,0,NA,NA,NA,
20200,11,2,0,NA,NA,NA,
20200,12,2,0,NA,NA,NA,
20200,13,2,0,NA,NA,NA,
20200,14,2,0,NA,NA,NA,
20200,15,2,0,NA,NA,NA,
20200,16,2,0,NA,NA,NA,
20200,17,2,0,NA,NA,NA,
20200,18,2,0,NA,NA,NA,
20200,19,2,0,NA,NA,NA,
20200,20,2,0,NA,NA,NA,
20200,21,2,0,NA,NA,NA,
20200,22,2,0,NA,NA,NA,
20200,23,2,0,NA,NA,NA,
20200,24,2,0,NA,NA,NA,
20200,25,2,0,NA,NA,NA,
20200,26,2,0,NA,NA,NA,
20200,27,2,0,NA,NA,NA,
20200,28,2,0,NA,NA,NA,
20200,29,2,0,NA,NA,NA,
20200,30,2,0,NA,NA,NA,
20200,31,2,0,NA,NA,NA,
20200,32,2,0,NA,NA,NA,
20200,33,2,0,NA,NA,NA,
20201,1,2,0,NA,NA,NA,
20201,2,2,0,NA,NA,NA,
20201,3,2,0,NA,NA,NA,
20201,4,2,0,NA,NA,NA,
20201,5,2,0,NA,NA,NA,
20201,6,2,0,NA,NA,NA,
20201,7,2,0,NA,NA,NA,
20201,8,2,0,NA,NA,NA,
20201,9,2,0,NA,NA,NA,
20201,10,2,0,NA,NA,NA,
20201,11,2,0,NA,NA,NA,
20201,12,2,0,NA,NA,NA,
20201,13,2,0,NA,NA,NA,
20201,14,2,0,NA,NA,NA,
20201,15,2,0,NA,NA,NA,
20201,16,2,0,NA,NA,NA,
20201,17,2,0,NA,NA,NA,
20201,18,2,0,NA,NA,NA,
20201,19,2,0,NA,NA,NA,
20201,20,2,0,NA,NA,NA,
20201,21,2,0,NA,NA,NA,
20201,22,2,0,NA,NA,NA,
20201,23,2,0,NA,NA,NA,
20201,24,2,0,NA,NA,NA,
20201,25,2,0,NA,NA,NA,
20201,26,2,0,NA,NA,NA,
20201,27,2,0,NA,NA,NA,
20201,28,2,0,NA,NA,NA,
20201,29,2,0,NA,NA,NA,
20201,30,2,0,NA,NA,NA,
20201,31,2,0,NA,NA,NA,
20201,32,2,0,NA,NA,NA,
20201,33,2,0,NA,NA,NA,
20202,1,1,1,14,12,2,
20202,2,2,0,NA,NA,NA,
20202,3,2,0,NA,NA,NA,
20202,4,2,0,NA,NA,NA,
20202,5,2,0,NA,NA,NA,
20202,6,2,0,NA,NA,NA,
20202,7,2,0,NA,NA,NA,
20202,8,2,0,NA,NA,NA,
20202,9,2,0,NA,NA,NA,
20202,10,2,0,NA,NA,NA,
20202,11,2,0,NA,NA,NA,
20202,12,2,0,NA,NA,NA,
20202,13,2,0,NA,NA,NA,
20202,14,2,0,NA,NA,NA,
20202,15,2,0,NA,NA,NA,
20202,16,2,0,NA,NA,NA,
20202,17,2,0,NA,NA,NA,
20202,18,2,0,NA,NA,NA,
20202,19,2,0,NA,NA,NA,
20202,20,2,0,NA,NA,NA,
20202,21,2,0,NA,NA,NA,
20202,22,2,0,NA,NA,NA,
20202,23,2,0,NA,NA,NA,
20202,24,2,0,NA,NA,NA,
20202,25,2,0,NA,NA,NA,
20202,26,2,0,NA,NA,NA,
20202,27,2,0,NA,NA,NA,
20202,28,2,0,NA,NA,NA,
20202,29,2,0,NA,NA,NA,
20202,30,2,0,NA,NA,NA,
20202,31,2,0,NA,NA,NA,
20202,32,2,0,NA,NA,NA,
20202,33,2,0,NA,NA,NA,
20203,1,2,0,NA,NA,NA,
20203,2,2,0,NA,NA,NA,
20203,3,2,0,NA,NA,NA,
20203,4,2,0,NA,NA,NA,
20203,5,2,0,NA,NA,NA,
20203,6,2,0,NA,NA,NA,
20203,7,2,0,NA,NA,NA,
20203,8,2,0,NA,NA,NA,
20203,9,2,0,NA,NA,NA,
20203,10,2,0,NA,NA,NA,
20203,11,2,0,NA,NA,NA,
20203,12,2,0,NA,NA,NA,
20203,13,2,0,NA,NA,NA,
20203,14,2,0,NA,NA,NA,
20203,15,2,0,NA,NA,NA,
20203,16,2,0,NA,NA,NA,
20203,17,2,0,NA,NA,NA,
20203,18,2,0,NA,NA,NA,
20203,19,2,0,NA,NA,NA,
20203,20,2,0,NA,NA,NA,
20203,21,2,0,NA,NA,NA,
20203,22,2,0,NA,NA,NA,
20203,23,2,0,NA,NA,NA,
20203,24,2,0,NA,NA,NA,
20203,25,2,0,NA,NA,NA,
20203,26,2,0,NA,NA,NA,
20203,27,2,0,NA,NA,NA,
20203,28,2,0,NA,NA,NA,
20203,29,2,0,NA,NA,NA,
20203,30,2,0,NA,NA,NA,
20203,31,2,0,NA,NA,NA,
20203,32,2,0,NA,NA,NA,
20203,33,2,0,NA,NA,NA,
20204,1,2,0,NA,NA,NA,
20204,2,2,0,NA,NA,NA,
20204,3,2,0,NA,NA,NA,
20204,4,2,0,NA,NA,NA,
20204,5,2,0,NA,NA,NA,
20204,6,2,0,NA,NA,NA,
20204,7,2,0,NA,NA,NA,
20204,8,2,0,NA,NA,NA,
20204,9,2,0,NA,NA,NA,
20204,10,2,0,NA,NA,NA,
20204,11,2,0,NA,NA,NA,
20204,12,2,0,NA,NA,NA,
20204,13,2,0,NA,NA,NA,
20204,14,2,0,NA,NA,NA,
20204,15,2,0,NA,NA,NA,
20204,16,2,0,NA,NA,NA,
20204,17,2,0,NA,NA,NA,
20204,18,2,0,NA,NA,NA,
20204,19,2,0,NA,NA,NA,
20204,20,2,0,NA,NA,NA,
20204,21,2,0,NA,NA,NA,
20204,22,2,0,NA,NA,NA,
20204,23,2,0,NA,NA,NA,
20204,24,2,0,NA,NA,NA,
20204,25,2,0,NA,NA,NA,
20204,26,2,0,NA,NA,NA,
20204,27,2,0,NA,NA,NA,
20204,28,2,0,NA,NA,NA,
20204,29,2,0,NA,NA,NA,
20204,30,2,0,NA,NA,NA,
20204,31,2,0,NA,NA,NA,
20204,32,2,0,NA,NA,NA,
20204,33,2,0,NA,NA,NA,
20205,1,0,0,NA,NA,NA,
20205,2,0,0,NA,NA,NA,
20205,3,0,0,NA,NA,NA,
20205,4,0,0,NA,NA,NA,
20205,5,0,0,NA,NA,NA,
20205,6,0,0,NA,NA,NA,
20205,7,0,0,NA,NA,NA,
20205,8,0,0,NA,NA,NA,
20205,9,0,0,NA,NA,NA,
20205,10,0,0,NA,NA,NA,
20205,11,0,0,NA,NA,NA,
20205,12,0,0,NA,NA,NA,
20205,13,0,0,NA,NA,NA,
20205,14,0,0,NA,NA,NA,
20205,15,0,0,NA,NA,NA,
20205,16,0,0,NA,NA,NA,
20205,17,0,0,NA,NA,NA,
20205,18,0,0,NA,NA,NA,
20205,19,0,0,NA,NA,NA,
20205,20,0,0,NA,NA,NA,
20205,21,0,0,NA,NA,NA,
20205,22,0,0,NA,NA,NA,
20205,23,0,0,NA,NA,NA,
20205,24,0,0,NA,NA,NA,
20205,25,0,0,NA,NA,NA,
20205,26,0,0,NA,NA,NA,
20205,27,0,0,NA,NA,NA,
20205,28,0,0,NA,NA,NA,
20205,29,0,0,NA,NA,NA,
20205,30,0,0,NA,NA,NA,
20205,31,0,0,NA,NA,NA,
20205,32,0,0,NA,NA,NA,
20205,33,0,0,NA,NA,NA,
20206,1,1,1,9,6,3,
20206,2,2,0,NA,NA,NA,
20206,3,2,0,NA,NA,NA,
20206,4,2,0,NA,NA,NA,
20206,5,2,0,NA,NA,NA,
20206,6,2,0,NA,NA,NA,
20206,7,2,0,NA,NA,NA,
20206,8,2,0,NA,NA,NA,
20206,9,2,0,NA,NA,NA,
20206,10,2,0,NA,NA,NA,
20206,11,2,0,NA,NA,NA,
20206,12,2,0,NA,NA,NA,
20206,13,2,0,NA,NA,NA,
20206,14,2,0,NA,NA,NA,
20206,15,2,0,NA,NA,NA,
20206,16,2,0,NA,NA,NA,
20206,17,2,0,NA,NA,NA,
20206,18,2,0,NA,NA,NA,
20206,19,1,1,9,6,3,
20206,20,2,0,NA,NA,NA,
20206,21,2,0,NA,NA,NA,
20206,22,2,0,NA,NA,NA,
20206,23,2,0,NA,NA,NA,
20206,24,2,0,NA,NA,NA,
20206,25,2,0,NA,NA,NA,
20206,26,2,0,NA,NA,NA,
20206,27,2,0,NA,NA,NA,
20206,28,2,0,NA,NA,NA,
20206,29,2,0,NA,NA,NA,
20206,30,2,0,NA,NA,NA,
20206,31,2,0,NA,NA,NA,
20206,32,2,0,NA,NA,NA,
20206,33,2,0,NA,NA,NA,
20207,1,0,0,NA,NA,NA,
20207,2,0,0,NA,NA,NA,
20207,3,0,0,NA,NA,NA,
20207,4,0,0,NA,NA,NA,
20207,5,0,0,NA,NA,NA,
20207,6,0,0,NA,NA,NA,
20207,7,0,0,NA,NA,NA,
20207,8,0,0,NA,NA,NA,
20207,9,0,0,NA,NA,NA,
20207,10,0,0,NA,NA,NA,
20207,11,0,0,NA,NA,NA,
20207,12,0,0,NA,NA,NA,
20207,13,0,0,NA,NA,NA,
20207,14,0,0,NA,NA,NA,
20207,15,0,0,NA,NA,NA,
20207,16,0,0,NA,NA,NA,
20207,17,0,0,NA,NA,NA,
20207,18,0,0,NA,NA,NA,
20207,19,0,0,NA,NA,NA,
20207,20,0,0,NA,NA,NA,
20207,21,0,0,NA,NA,NA,
20207,22,0,0,NA,NA,NA,
20207,23,0,0,NA,NA,NA,
20207,24,0,0,NA,NA,NA,
20207,25,0,0,NA,NA,NA,
20207,26,0,0,NA,NA,NA,
20207,27,0,0,NA,NA,NA,
20207,28,0,0,NA,NA,NA,
20207,29,0,0,NA,NA,NA,
20207,30,0,0,NA,NA,NA,
20207,31,0,0,NA,NA,NA,
20207,32,0,0,NA,NA,NA,
20207,33,0,0,NA,NA,NA,
20208,1,2,0,NA,NA,NA,
20208,2,2,0,NA,NA,NA,
20208,3,2,0,NA,NA,NA,
20208,4,2,0,NA,NA,NA,
20208,5,2,0,NA,NA,NA,
20208,6,2,0,NA,NA,NA,
20208,7,2,0,NA,NA,NA,
20208,8,2,0,NA,NA,NA,
20208,9,2,0,NA,NA,NA,
20208,10,2,0,NA,NA,NA,
20208,11,2,0,NA,NA,NA,
20208,12,2,0,NA,NA,NA,
20208,13,2,0,NA,NA,NA,
20208,14,2,0,NA,NA,NA,
20208,15,2,0,NA,NA,NA,
20208,16,2,0,NA,NA,NA,
20208,17,2,0,NA,NA,NA,
20208,18,2,0,NA,NA,NA,
20208,19,2,0,NA,NA,NA,
20208,20,2,0,NA,NA,NA,
20208,21,2,0,NA,NA,NA,
20208,22,2,0,NA,NA,NA,
20208,23,2,0,NA,NA,NA,
20208,24,2,0,NA,NA,NA,
20208,25,2,0,NA,NA,NA,
20208,26,2,0,NA,NA,NA,
20208,27,2,0,NA,NA,NA,
20208,28,2,0,NA,NA,NA,
20208,29,2,0,NA,NA,NA,
20208,30,2,0,NA,NA,NA,
20208,31,2,0,NA,NA,NA,
20208,32,2,0,NA,NA,NA,
20208,33,2,0,NA,NA,NA,
20209,1,2,0,NA,NA,NA,
20209,2,2,0,NA,NA,NA,
20209,3,2,0,NA,NA,NA,
20209,4,2,0,NA,NA,NA,
20209,5,2,0,NA,NA,NA,
20209,6,2,0,NA,NA,NA,
20209,7,2,0,NA,NA,NA,
20209,8,2,0,NA,NA,NA,
20209,9,2,0,NA,NA,NA,
20209,10,2,0,NA,NA,NA,
20209,11,2,0,NA,NA,NA,
20209,12,2,0,NA,NA,NA,
20209,13,2,0,NA,NA,NA,
20209,14,2,0,NA,NA,NA,
20209,15,2,0,NA,NA,NA,
20209,16,2,0,NA,NA,NA,
20209,17,2,0,NA,NA,NA,
20209,18,2,0,NA,NA,NA,
20209,19,2,0,NA,NA,NA,
20209,20,2,0,NA,NA,NA,
20209,21,2,0,NA,NA,NA,
20209,22,2,0,NA,NA,NA,
20209,23,2,0,NA,NA,NA,
20209,24,2,0,NA,NA,NA,
20209,25,2,0,NA,NA,NA,
20209,26,2,0,NA,NA,NA,
20209,27,2,0,NA,NA,NA,
20209,28,2,0,NA,NA,NA,
20209,29,2,0,NA,NA,NA,
20209,30,2,0,NA,NA,NA,
20209,31,2,0,NA,NA,NA,
20209,32,2,0,NA,NA,NA,
20209,33,2,0,NA,NA,NA,
20210,1,2,0,NA,NA,NA,
20210,2,2,0,NA,NA,NA,
20210,3,2,0,NA,NA,NA,
20210,4,2,0,NA,NA,NA,
20210,5,2,0,NA,NA,NA,
20210,6,2,0,NA,NA,NA,
20210,7,2,0,NA,NA,NA,
20210,8,2,0,NA,NA,NA,
20210,9,2,0,NA,NA,NA,
20210,10,2,0,NA,NA,NA,
20210,11,2,0,NA,NA,NA,
20210,12,2,0,NA,NA,NA,
20210,13,2,0,NA,NA,NA,
20210,14,2,0,NA,NA,NA,
20210,15,2,0,NA,NA,NA,
20210,16,2,0,NA,NA,NA,
20210,17,2,0,NA,NA,NA,
20210,18,2,0,NA,NA,NA,
20210,19,2,0,NA,NA,NA,
20210,20,2,0,NA,NA,NA,
20210,21,2,0,NA,NA,NA,
20210,22,2,0,NA,NA,NA,
20210,23,2,0,NA,NA,NA,
20210,24,2,0,NA,NA,NA,
20210,25,2,0,NA,NA,NA,
20210,26,2,0,NA,NA,NA,
20210,27,2,0,NA,NA,NA,
20210,28,2,0,NA,NA,NA,
20210,29,2,0,NA,NA,NA,
20210,30,2,0,NA,NA,NA,
20210,31,2,0,NA,NA,NA,
20210,32,2,0,NA,NA,NA,
20210,33,2,0,NA,NA,NA,
20211,1,2,0,NA,NA,NA,
20211,2,2,0,NA,NA,NA,
20211,3,2,0,NA,NA,NA,
20211,4,2,0,NA,NA,NA,
20211,5,2,0,NA,NA,NA,
20211,6,2,0,NA,NA,NA,
20211,7,2,0,NA,NA,NA,
20211,8,2,0,NA,NA,NA,
20211,9,2,0,NA,NA,NA,
20211,10,2,0,NA,NA,NA,
20211,11,2,0,NA,NA,NA,
20211,12,2,0,NA,NA,NA,
20211,13,2,0,NA,NA,NA,
20211,14,2,0,NA,NA,NA,
20211,15,2,0,NA,NA,NA,
20211,16,2,0,NA,NA,NA,
20211,17,2,0,NA,NA,NA,
20211,18,2,0,NA,NA,NA,
20211,19,2,0,NA,NA,NA,
20211,20,2,0,NA,NA,NA,
20211,21,2,0,NA,NA,NA,
20211,22,2,0,NA,NA,NA,
20211,23,2,0,NA,NA,NA,
20211,24,2,0,NA,NA,NA,
20211,25,2,0,NA,NA,NA,
20211,26,2,0,NA,NA,NA,
20211,27,2,0,NA,NA,NA,
20211,28,2,0,NA,NA,NA,
20211,29,2,0,NA,NA,NA,
20211,30,2,0,NA,NA,NA,
20211,31,2,0,NA,NA,NA,
20211,32,2,0,NA,NA,NA,
20211,33,2,0,NA,NA,NA,
20212,1,2,0,NA,NA,NA,
20212,2,2,0,NA,NA,NA,
20212,3,2,0,NA,NA,NA,
20212,4,2,0,NA,NA,NA,
20212,5,2,0,NA,NA,NA,
20212,6,2,0,NA,NA,NA,
20212,7,2,0,NA,NA,NA,
20212,8,2,0,NA,NA,NA,
20212,9,2,0,NA,NA,NA,
20212,10,2,0,NA,NA,NA,
20212,11,2,0,NA,NA,NA,
20212,12,2,0,NA,NA,NA,
20212,13,2,0,NA,NA,NA,
20212,14,2,0,NA,NA,NA,
20212,15,2,0,NA,NA,NA,
20212,16,2,0,NA,NA,NA,
20212,17,2,0,NA,NA,NA,
20212,18,2,0,NA,NA,NA,
20212,19,2,0,NA,NA,NA,
20212,20,2,0,NA,NA,NA,
20212,21,2,0,NA,NA,NA,
20212,22,2,0,NA,NA,NA,
20212,23,2,0,NA,NA,NA,
20212,24,2,0,NA,NA,NA,
20212,25,2,0,NA,NA,NA,
20212,26,2,0,NA,NA,NA,
20212,27,2,0,NA,NA,NA,
20212,28,2,0,NA,NA,NA,
20212,29,2,0,NA,NA,NA,
20212,30,2,0,NA,NA,NA,
20212,31,2,0,NA,NA,NA,
20212,32,2,0,NA,NA,NA,
20212,33,2,0,NA,NA,NA,
20213,1,2,0,NA,NA,NA,
20213,2,2,0,NA,NA,NA,
20213,3,2,0,NA,NA,NA,
20213,4,2,0,NA,NA,NA,
20213,5,2,0,NA,NA,NA,
20213,6,2,0,NA,NA,NA,
20213,7,2,0,NA,NA,NA,
20213,8,2,0,NA,NA,NA,
20213,9,2,0,NA,NA,NA,
20213,10,2,0,NA,NA,NA,
20213,11,2,0,NA,NA,NA,
20213,12,2,0,NA,NA,NA,
20213,13,2,0,NA,NA,NA,
20213,14,2,0,NA,NA,NA,
20213,15,2,0,NA,NA,NA,
20213,16,2,0,NA,NA,NA,
20213,17,2,0,NA,NA,NA,
20213,18,2,0,NA,NA,NA,
20213,19,2,0,NA,NA,NA,
20213,20,2,0,NA,NA,NA,
20213,21,2,0,NA,NA,NA,
20213,22,2,0,NA,NA,NA,
20213,23,2,0,NA,NA,NA,
20213,24,2,0,NA,NA,NA,
20213,25,2,0,NA,NA,NA,
20213,26,2,0,NA,NA,NA,
20213,27,2,0,NA,NA,NA,
20213,28,2,0,NA,NA,NA,
20213,29,2,0,NA,NA,NA,
20213,30,2,0,NA,NA,NA,
20213,31,2,0,NA,NA,NA,
20213,32,2,0,NA,NA,NA,
20213,33,2,0,NA,NA,NA,
20214,1,2,0,NA,NA,NA,
20214,2,2,0,NA,NA,NA,
20214,3,2,0,NA,NA,NA,
20214,4,2,0,NA,NA,NA,
20214,5,2,0,NA,NA,NA,
20214,6,2,0,NA,NA,NA,
20214,7,2,0,NA,NA,NA,
20214,8,2,0,NA,NA,NA,
20214,9,2,0,NA,NA,NA,
20214,10,2,0,NA,NA,NA,
20214,11,2,0,NA,NA,NA,
20214,12,2,0,NA,NA,NA,
20214,13,2,0,NA,NA,NA,
20214,14,2,0,NA,NA,NA,
20214,15,2,0,NA,NA,NA,
20214,16,2,0,NA,NA,NA,
20214,17,2,0,NA,NA,NA,
20214,18,2,0,NA,NA,NA,
20214,19,2,0,NA,NA,NA,
20214,20,2,0,NA,NA,NA,
20214,21,2,0,NA,NA,NA,
20214,22,2,0,NA,NA,NA,
20214,23,2,0,NA,NA,NA,
20214,24,2,0,NA,NA,NA,
20214,25,2,0,NA,NA,NA,
20214,26,2,0,NA,NA,NA,
20214,27,2,0,NA,NA,NA,
20214,28,2,0,NA,NA,NA,
20214,29,2,0,NA,NA,NA,
20214,30,2,0,NA,NA,NA,
20214,31,2,0,NA,NA,NA,
20214,32,2,0,NA,NA,NA,
20214,33,2,0,NA,NA,NA,
20215,1,1,2,NA,NA,NA,
20215,2,1,2,NA,NA,NA,
20215,3,1,2,NA,NA,NA,
20215,4,1,2,NA,NA,NA,
20215,5,1,2,NA,NA,NA,
20215,6,1,2,NA,NA,NA,
20215,7,1,2,NA,NA,NA,
20215,8,1,2,NA,NA,NA,
20215,9,1,2,NA,NA,NA,
20215,10,1,2,NA,NA,NA,
20215,11,1,2,NA,NA,NA,
20215,12,1,2,NA,NA,NA,
20215,13,1,2,NA,NA,NA,
20215,14,1,2,NA,NA,NA,
20215,15,1,2,NA,NA,NA,
20215,16,1,2,NA,NA,NA,
20215,17,1,2,NA,NA,NA,
20215,18,1,2,NA,NA,NA,
20215,19,1,2,NA,NA,NA,
20215,20,1,2,NA,NA,NA,
20215,21,1,2,NA,NA,NA,
20215,22,1,2,NA,NA,NA,
20215,23,1,2,NA,NA,NA,
20215,24,1,2,NA,NA,NA,
20215,25,1,2,NA,NA,NA,
20215,26,1,2,NA,NA,NA,
20215,27,1,2,NA,NA,NA,
20215,28,1,2,NA,NA,NA,
20215,29,1,2,NA,NA,NA,
20215,30,1,2,NA,NA,NA,
20215,31,1,2,NA,NA,NA,
20215,32,1,2,NA,NA,NA,
20215,33,2,0,NA,NA,NA,
20216,1,2,0,NA,NA,NA,
20216,2,2,0,NA,NA,NA,
20216,3,2,0,NA,NA,NA,
20216,4,2,0,NA,NA,NA,
20216,5,2,0,NA,NA,NA,
20216,6,2,0,NA,NA,NA,
20216,7,2,0,NA,NA,NA,
20216,8,2,0,NA,NA,NA,
20216,9,2,0,NA,NA,NA,
20216,10,2,0,NA,NA,NA,
20216,11,2,0,NA,NA,NA,
20216,12,2,0,NA,NA,NA,
20216,13,2,0,NA,NA,NA,
20216,14,2,0,NA,NA,NA,
20216,15,2,0,NA,NA,NA,
20216,16,2,0,NA,NA,NA,
20216,17,2,0,NA,NA,NA,
20216,18,2,0,NA,NA,NA,
20216,19,2,0,NA,NA,NA,
20216,20,2,0,NA,NA,NA,
20216,21,2,0,NA,NA,NA,
20216,22,2,0,NA,NA,NA,
20216,23,2,0,NA,NA,NA,
20216,24,2,0,NA,NA,NA,
20216,25,2,0,NA,NA,NA,
20216,26,2,0,NA,NA,NA,
20216,27,2,0,NA,NA,NA,
20216,28,2,0,NA,NA,NA,
20216,29,2,0,NA,NA,NA,
20216,30,2,0,NA,NA,NA,
20216,31,2,0,NA,NA,NA,
20216,32,2,0,NA,NA,NA,
20216,33,2,0,NA,NA,NA,
20217,1,2,0,NA,NA,NA,
20217,2,2,0,NA,NA,NA,
20217,3,2,0,NA,NA,NA,
20217,4,2,0,NA,NA,NA,
20217,5,2,0,NA,NA,NA,
20217,6,2,0,NA,NA,NA,
20217,7,2,0,NA,NA,NA,
20217,8,2,0,NA,NA,NA,
20217,9,2,0,NA,NA,NA,
20217,10,2,0,NA,NA,NA,
20217,11,2,0,NA,NA,NA,
20217,12,2,0,NA,NA,NA,
20217,13,2,0,NA,NA,NA,
20217,14,2,0,NA,NA,NA,
20217,15,2,0,NA,NA,NA,
20217,16,2,0,NA,NA,NA,
20217,17,2,0,NA,NA,NA,
20217,18,2,0,NA,NA,NA,
20217,19,2,0,NA,NA,NA,
20217,20,2,0,NA,NA,NA,
20217,21,2,0,NA,NA,NA,
20217,22,2,0,NA,NA,NA,
20217,23,2,0,NA,NA,NA,
20217,24,2,0,NA,NA,NA,
20217,25,2,0,NA,NA,NA,
20217,26,2,0,NA,NA,NA,
20217,27,2,0,NA,NA,NA,
20217,28,2,0,NA,NA,NA,
20217,29,2,0,NA,NA,NA,
20217,30,2,0,NA,NA,NA,
20217,31,2,0,NA,NA,NA,
20217,32,2,0,NA,NA,NA,
20217,33,2,0,NA,NA,NA,
20218,1,2,0,NA,NA,NA,
20218,2,2,0,NA,NA,NA,
20218,3,2,0,NA,NA,NA,
20218,4,2,0,NA,NA,NA,
20218,5,2,0,NA,NA,NA,
20218,6,2,0,NA,NA,NA,
20218,7,2,0,NA,NA,NA,
20218,8,2,0,NA,NA,NA,
20218,9,2,0,NA,NA,NA,
20218,10,2,0,NA,NA,NA,
20218,11,2,0,NA,NA,NA,
20218,12,2,0,NA,NA,NA,
20218,13,2,0,NA,NA,NA,
20218,14,2,0,NA,NA,NA,
20218,15,2,0,NA,NA,NA,
20218,16,2,0,NA,NA,NA,
20218,17,2,0,NA,NA,NA,
20218,18,2,0,NA,NA,NA,
20218,19,2,0,NA,NA,NA,
20218,20,2,0,NA,NA,NA,
20218,21,2,0,NA,NA,NA,
20218,22,2,0,NA,NA,NA,
20218,23,2,0,NA,NA,NA,
20218,24,2,0,NA,NA,NA,
20218,25,2,0,NA,NA,NA,
20218,26,2,0,NA,NA,NA,
20218,27,2,0,NA,NA,NA,
20218,28,2,0,NA,NA,NA,
20218,29,2,0,NA,NA,NA,
20218,30,2,0,NA,NA,NA,
20218,31,2,0,NA,NA,NA,
20218,32,2,0,NA,NA,NA,
20218,33,2,0,NA,NA,NA,
20219,1,2,0,NA,NA,NA,
20219,2,2,0,NA,NA,NA,
20219,3,2,0,NA,NA,NA,
20219,4,2,0,NA,NA,NA,
20219,5,2,0,NA,NA,NA,
20219,6,2,0,NA,NA,NA,
20219,7,2,0,NA,NA,NA,
20219,8,2,0,NA,NA,NA,
20219,9,2,0,NA,NA,NA,
20219,10,2,0,NA,NA,NA,
20219,11,2,0,NA,NA,NA,
20219,12,2,0,NA,NA,NA,
20219,13,2,0,NA,NA,NA,
20219,14,2,0,NA,NA,NA,
20219,15,2,0,NA,NA,NA,
20219,16,2,0,NA,NA,NA,
20219,17,2,0,NA,NA,NA,
20219,18,2,0,NA,NA,NA,
20219,19,2,0,NA,NA,NA,
20219,20,2,0,NA,NA,NA,
20219,21,2,0,NA,NA,NA,
20219,22,2,0,NA,NA,NA,
20219,23,2,0,NA,NA,NA,
20219,24,2,0,NA,NA,NA,
20219,25,2,0,NA,NA,NA,
20219,26,2,0,NA,NA,NA,
20219,27,2,0,NA,NA,NA,
20219,28,2,0,NA,NA,NA,
20219,29,2,0,NA,NA,NA,
20219,30,2,0,NA,NA,NA,
20219,31,2,0,NA,NA,NA,
20219,32,2,0,NA,NA,NA,
20219,33,2,0,NA,NA,NA,
20220,1,1,1,10,10,0,
20220,2,2,0,NA,NA,NA,
20220,3,2,0,NA,NA,NA,
20220,4,2,0,NA,NA,NA,
